titlehosttagviewers
|主播是个小垃圾                          ||无权z                                   ||全军出击                                ||5104      |
|各种垃圾回收站。                        ||少女轰炸机hh                            ||颜值                                    ||2.3万     |
|魔筹上海站-还剩3元                      ||魔荔枝                                  ||户外                                    ||2.3万     |
|答辩完了哈哈哈哈哈哈哈哈哈哈。          ||柊落                                    ||DOTA2                                   ||2.3万     |
|【初音未来】Miku酱的二次元点播台        ||未来桑                                  ||二次元                                  ||2.3万     |
|真栗：今晚7点见哟~                      ||真栗                                    ||二次元                                  ||2.3万     |
|世界各国美食                            ||老瞪                                    ||美食                                    ||2.3万     |
|美女盒官 在线成盒                       ||渝万沙沙                                ||绝地求生                                ||2.3万     |
|国服鲁班 单排上第16个王者               ||渝万飞扬                                ||王者荣耀                                ||2.3万     |
|天天见小可爱的直播间                    ||天天见小可爱                            ||绝地求生                                ||2.3万     |
|六一八正式开始                          ||安阳盈科                                ||数码科技                                ||2.3万     |
|武神出品《清风之城》第一信誉举          ||致青春丶6397                            ||传奇                                    ||2.3万     |
|国服韩信王者上星                        ||渝万丶仙殇                              ||王者荣耀                                ||2.4万     |
|【哭红】已吃1870只鸡                    ||哭红                                    ||绝地求生                                ||2.4万     |
|找地方继续撒网                          ||海鸥户外队长的                          ||户外                                    ||2.4万     |
|吃了个霸王别鸡散步                      ||八零后户外                              ||户外                                    ||2.4万     |
|股商学院：零基础股票学习                ||股商学院                                ||财经                                    ||2.4万     |
|1.76老王者散人服 一个区玩一年           ||激情不带药                              ||传奇                                    ||2.4万     |
|今天到底有几个5胜呢？                   ||影之诗池霜                              ||影之诗                                  ||2.5万     |
|一个人的时候我陪你啊~                   ||超温柔的空气                            ||音乐电台                                ||2.5万     |
|斗鱼第一女司机 好久没开麦了             ||爱撞墙小迷糊er                          ||QQ飞车端游                              ||2.5万     |
|淑女佳：底特律❤变成人类有什么好        ||文艺少女淑女佳                          ||主机游戏                                ||2.5万     |
|遇到的人多了 你会发现你想要的还是我     ||禾苗儿777                               ||颜值                                    ||2.5万     |
|【宇灿】枪就应该稳如泰山                ||宇灿丶                                  ||堡垒之夜                                ||2.5万     |
|带你激情带你飞，缥缈是我家              ||萌妹子带你玩传奇                        ||传奇                                    ||2.5万     |
|管哥:1万6的金色闪光，了解一下！         ||可乐网吧                                ||DNF                                     ||2.6万     |
|今天跟闺蜜吃火锅呀！                    ||肥嘟嘟的小厨娘                          ||美食                                    ||2.6万     |
|欧皇福直播抽祭祀                        ||渝万丶阿福                              ||第5人格                                 ||2.6万     |
|世界第一OB间：10王者，40分钟质量局      ||青蛙ob                                  ||英雄联盟                                ||2.6万     |
|陪伴是最长情的告白！！！                ||你家的邵先生丶                          ||绝地求生                                ||2.6万     |
|网吧女主播 了解一下                     ||妍子姑娘                                ||音乐电台                                ||2.6万     |
|小磊：小僵尸锤锤锤                      ||253516丶小磊                            ||逆战                                    ||2.6万     |
|鸽王的一桶一个小朋友                    ||王者普郎多                              ||英雄联盟                                ||2.6万     |
|袁隆平院士教你种海水稻                  ||斗鱼科普                                ||科普                                    ||2.6万     |
|开一万五千元礼包                        ||落花有泪i                               ||FIFA足球世界                            ||2.6万     |
|18点S级联-WF.D加油                      ||彦尔丶                                  ||QQ飞车                                  ||2.6万     |
|1025丶农夫-如果你深爱着绝地求生，请     ||1025丶农夫                              ||堡垒之夜                                ||2.7万     |
|每日十鸡:有位可上车，办卡插队，蓝光画质 ||神秘嘉宾澄纸                            ||绝地求生                                ||2.7万     |
|鸡肉沙拉手抓饼                          ||混丶三代目                              ||英雄联盟                                ||2.7万     |
|输一把抽一个周边哼                      ||凑不要脸小菡菡                          ||英雄联盟                                ||2.7万     |
|AK给我，天下都是你的！                  ||DY丶一哥丷                              ||绝地求生                                ||2.7万     |
|网吧女主播 了解一下                     ||妍子姑娘                                ||音乐电台                                ||2.7万     |
|烟雨门楼野钓                            ||中华户外钓鱼                            ||户外                                    ||2.7万     |
|你看我玩这个,只能学些脏套路             ||主播伊藤诚                              ||炉石传说                                ||2.7万     |
|全网第一李白 4级未杀人请举报 谢谢！     ||渝万清歌                                ||王者荣耀                                ||2.8万     |
|啦啦啦 就是没死够！                     ||小海豚Baby                              ||穿越火线                                ||2.8万     |
|你那么有品 还不戳进来 .                 ||妍宝儿L                                 ||颜值                                    ||2.8万     |
|烟雨门楼野钓                            ||中华户外钓鱼                            ||户外                                    ||2.8万     |
|【香伶の小屋】❤ 看看我的大学校园吧     ||香伶丨AuroLing                          ||音乐                                    ||2.8万     |
|红色警戒大杂烩                          ||东北乱炖                                ||怀旧游戏                                ||2.8万     |
|肥宅快乐直播间                          ||家养小白喵                              ||颜值                                    ||2.8万     |
|今天到底有几个5胜呢？                   ||影之诗池霜                              ||影之诗                                  ||2.8万     |
|《复联3》彩蛋解析中...                  ||努力的Lorre                             ||二次元                                  ||2.8万     |
|老胡：一枪一个小朋友                    ||老胡真会玩                              ||全军出击                                ||2.8万     |
|不是唐嫣呀                              ||你的小月牙                              ||颜值                                    ||2.8万     |
|风云传奇真实打金人气火爆                ||qiyou198                                ||传奇                                    ||2.8万     |
|浪就完事了~！                           ||摩卡加冰丶                              ||绝地求生                                ||2.9万     |
|第一最寂寞:峡谷王者归来                 ||韩咖咖                                  ||英雄联盟                                ||2.9万     |
|浩哥血流麻将开讲了 不喜勿喷             ||宁夏第一炮王浩哥                        ||棋牌娱乐                                ||2.9万     |
|萝莉即是正义 定级赛                     ||12岁的羊                                ||英雄联盟                                ||2.9万     |
|最全香港TV剧集                          ||地瓜小弟                                ||一起看                                  ||2.9万     |
|♥♥ ８０星王合击♥♥今日首区           ||逆天丶小哥哥                            ||传奇                                    ||2.9万     |
|韩服VN单排上分~了解下                   ||十八佳                                  ||英雄联盟                                ||3万       |
|与你相遇好幸运～～～                    ||小灵儿哈哈哈                            ||颜值                                    ||3万       |
|神奇的叫花猪肚鸡，结局亮了              ||山药视频                                ||军事                                    ||3万       |
|【僵尸鬼片】林正英 港台鬼片 国外经典    ||久了旧知                                ||一起看                                  ||3万       |
|内斯塔~踢球踢起来~等待总是那么煎熬      ||SH内斯塔                                ||FIFA ONLINE 4                           ||3万       |
|涂鸦酱:暖心小男孩                       ||涂鸦酱Q                                 ||主机游戏                                ||3万       |
|帅三：跑步去了，养不起来的！            ||棒老三                                  ||魔兽世界                                ||3万       |
|【野食小哥】今日不偷懒 5.31             ||野食小哥                                ||美食                                    ||3万       |
|国服韩信王者上星                        ||渝万丶仙殇                              ||王者荣耀                                ||3万       |
|最新版【飛仙大陆】人气爆炸              ||烟沙丶强哥                              ||传奇                                    ||3万       |
|1.80火龙-重金大服-人气爆炸              ||金典传奇                                ||传奇                                    ||3万       |
|80皇朝星王合击80传奇好玩不变态          ||80星王合击散人服                        ||传奇                                    ||3万       |
|完美冰雪超神器版首战区                  ||太子丹宝宝                              ||传奇                                    ||3万       |
|【小鸽陪看】动作 枪战 经典 成龙         ||萌小鬼                                  ||一起看                                  ||3.1万     |
|又又又月底啦                            ||西瓜酱G                                 ||英雄联盟                                ||3.1万     |
|单车-Moonlighter                        ||单车老师不迟到                          ||主机游戏                                ||3.1万     |
|七都：李白李白李白李白                  ||小七都                                  ||王者荣耀                                ||3.1万     |
|今天下午新歌声省决赛资格赛，等兄弟们来  ||其实我是歌手老马                        ||音乐                                    ||3.1万     |
|【拉面】电视剧，欢迎吐槽                ||豚骨拉麵                                ||一起看                                  ||3.1万     |
|【小夕点播】国内外经典电影！~           ||孙小夕                                  ||一起看                                  ||3.1万     |
|招大量真爱房管真爱粉                    ||安娜小仙女吖                            ||颜值                                    ||3.1万     |
|三国战纪-独家神器公益                   ||夏沫水果糖                              ||传奇                                    ||3.1万     |
|天涯冰雪神器版散人可打金                ||我酷我撩妹                              ||传奇                                    ||3.1万     |
|最新版【飛仙大陆】首战首区              ||血色大极品                              ||传奇                                    ||3.1万     |
|马小闲：成都今天有点燥热~               ||Mayuki闲                                ||绝地求生                                ||3.2万     |
|艾欧尼亚：声优颜值技术并存的小姐姐~     ||渣渣雯                                  ||英雄联盟                                ||3.2万     |
|【炫妹陪看】高分 欧美 科幻 恐怖         ||酷酷炫炫                                ||一起看                                  ||3.2万     |
|【ID】开团开团                          ||这个ID很流弊                            ||主机游戏                                ||3.2万     |
|【MUGEN】SOLO狂中-無情-五月份           ||那日的风                                ||格斗游戏                                ||3.2万     |
|/55天，就是干                           ||荒野极限生存一百天                      ||户外                                    ||3.2万     |
|【冷冷】运气好运气好                    ||冷冷阿ovo                               ||堡垒之夜                                ||3.2万     |
|最新版【飛仙大陆】日赚千元              ||无与伦比的菜刀                          ||传奇                                    ||3.2万     |
|水友变形，极限挨饿                      ||3人行必有我食                           ||户外                                    ||3.3万     |
|明天六一诶~~一起玩游戏嘛~~              ||nana就是娜娜                            ||二次元                                  ||3.3万     |
|技术主播没有GG!!!!!!!!!!!!              ||彬哥哥丶丶                              ||绝地求生                                ||3.3万     |
|哦豁，5月的最后一天啦~                  ||小墨墨是老大                            ||颜值                                    ||3.3万     |
|且看水雕 深海探秘                       ||河南四眼搞基                            ||数码科技                                ||3.3万     |
|嘟师傅，陪你看比赛~                     ||dudu4e嘟师傅                            ||绝地求生                                ||3.3万     |
|哆宝天天见~~❤                          ||哆宝sunny                               ||颜值                                    ||3.4万     |
|生活如果浓稠度太多就会萎靡              ||Stu小超人                               ||音乐                                    ||3.4万     |
|COG-不再弟弟训练中                      ||走黯                                    ||绝地求生                                ||3.4万     |
|战神局四排上分体验新版本！              ||潇男莫虐                                ||刺激战场                                ||3.5万     |
|188♥真受不了自己 又傻又可爱.           ||愆凉丶                                  ||CS:GO                                   ||3.5万     |
|【17-ZERO】PCPI 17UPUP                  ||17ZERO丷                                ||绝地求生                                ||3.5万     |
|这是个有内涵的直播间！                  ||o马卡农                                 ||颜值                                    ||3.6万     |
|【武道神尊】★8大制作精美手游！！！     ||紫衣钰                                  ||热门手游                                ||3.6万     |
|Yoru:就是锤莽夫上线                     ||Yoruer                                  ||绝地求生                                ||3.6万     |
|三国战记系列 告别单身手速30年           ||宋先生                                  ||怀旧游戏                                ||3.6万     |
|小伙子，想学狙吗？                      ||超级大元宵                              ||刺激战场                                ||3.6万     |
|六点半抽伯爵了解一下                    ||李瑞汐七哥                              ||颜值                                    ||3.6万     |
|❤好听的歌都是从难听开始的！            ||舒听酒                                  ||二次元                                  ||3.6万     |
|这个瑞兹乱出装！！！                    ||战神魏小虎                              ||英雄联盟                                ||3.6万     |
|【轮播】中科院物理所_20180531           ||中科院物理所                            ||科普                                    ||3.6万     |
|纯手机流派                              ||我的名字叫碎                            ||刺激战场                                ||3.6万     |
|世界级瑞兹！上分最快。无上限的英雄！    ||恶魔神                                  ||英雄联盟                                ||3.6万     |
|琦玉:三指战神路人杀手                   ||琦玉琦玉丶                              ||刺激战场                                ||3.7万     |
|【南轲】下午带粉，晚上巅峰赛            ||南轲兮水                                ||王者荣耀                                ||3.7万     |
|世界那么大有你就好。                    ||鲭宝儿                                  ||颜值                                    ||3.7万     |
|尘逸天使：后期最强中单教学~无敌走A      ||尘逸                                    ||英雄联盟                                ||3.7万     |
|走吧，我赌空军                          ||呆萌老婆                                ||户外                                    ||3.8万     |
|你是我的心里的一首歌~！                 ||尤希小哥哥                              ||音乐                                    ||3.8万     |
|魔兽争霸3~精彩视频~LioN大帝解说         ||大帝LioN                                ||魔兽争霸                                ||3.9万     |
|【全服第一，截图鱼吧】                  ||贤宝0927                                ||绝地求生                                ||3.9万     |
|【米主任】堕落之王，笑容渐渐扭曲        ||米主任                                  ||主机游戏                                ||3.9万     |
|[花卷真人活人陪看]国内外大片随你点播    ||春卷大师                                ||一起看                                  ||3.9万     |
|省棋王带你下,审局，脱谱，攻疑形，套路   ||日月轮回888                             ||天天象棋                                ||4万       |
|【武道神尊】极品仙侠唯我独尊            ||风画雨                                  ||热门手游                                ||4.1万     |
|小米年度旗舰发布会                      ||小米手机官方                            ||数码科技                                ||4.1万     |
|励志精通全职业FIGHT                     ||小蛟                                    ||DNF                                     ||4.2万     |
|心机：枪法不够，战术来凑                ||心机老师                                ||绝地求生                                ||4.2万     |
|鸣圣：抽打天梯                          ||航空鸣圣                                ||皇室战争                                ||4.2万     |
|底特律 娱乐挖掘补完                     ||老戴在此                                ||主机游戏                                ||4.3万     |
|我本无意穿堂风                          ||红胎记                                  ||颜值                                    ||4.4万     |
|【香港赌片】喜剧、黑帮、动作、武侠、经典||吃米滴虫                                ||一起看                                  ||4.4万     |
|击败总分榜双榜一 战神局乱杀秀           ||罩城主                                  ||刺激战场                                ||4.4万     |
|这直播间太真实了                        ||老皮历险记                              ||新游前线                                ||4.4万     |
|郑州80it：小白搞机防坑618特别版         ||80it电脑网                              ||数码科技                                ||4.4万     |
|快乐蛮少 亚洲砍王                       ||douyu丶松子                             ||英雄联盟                                ||4.5万     |
|郑州创D: 6.18电竞主机 机情无限          ||创DMoD工作室                            ||数码科技                                ||4.5万     |
|神抽:突然变成技术主播,国服AA1?          ||影之诗神抽1s                            ||影之诗                                  ||4.5万     |
|鹰老师：从头再来，筹备决赛              ||dy鹰老师                                ||全军出击                                ||4.6万     |
|【大明攒机】618活动连连/惊喜不停        ||上海大明海                              ||数码科技                                ||4.6万     |
|铁弟：网易排位赛水友赛。                ||澄海TMac                                ||魔兽争霸                                ||4.6万     |
|答谢宴结束...7点解说rudan杯             ||蛋塔秀Infi000                           ||魔兽争霸                                ||4.7万     |
|感谢帮助过我的人                        ||16圆圆儿                                ||颜值                                    ||4.7万     |
|【Quin】辛勤劳动只为救女                ||MrQuin                                  ||怪物猎人                                ||4.7万     |
|逆风笑直播间                            ||逆风笑的直播间                          ||主机游戏                                ||4.8万     |
|新版本！！六倍镜压枪了解一下！          ||Dy迷弟                                  ||刺激战场                                ||4.8万     |
|【贝爷影厅2号厅】高分 科幻 动作 惊悚    ||酷炫小剧场                              ||一起看                                  ||4.9万     |
|【肉丝叔叔】金牌打手！                  ||肉丝叔叔                                ||刺激战场                                ||5万       |
|小刘的直播间，简单的快乐！              ||小刘_qq                                 ||DOTA2                                   ||5万       |
|重庆 洪崖洞                             ||狗哥直播                                ||户外                                    ||5万       |
|继续练起来。宝贝儿                      ||火力堂主                                ||户外                                    ||5.1万     |
|无敌瞎和火影劫                          ||李雨潼                                  ||绝地求生                                ||5.1万     |
|最后一天加油(ง •̀_•́)ง            ||被神喜欢的桃子                          ||颜值                                    ||5.1万     |
|不管三七二十一，干                      ||黑哥户外                                ||户外                                    ||5.2万     |
|羽大炮：听说晚上有世界大战~             ||小主播羽大炮                            ||天涯明月刀                              ||5.2万     |
|爆牌维持生活                            ||肥皂侠                                  ||炉石传说                                ||5.3万     |
|二千：小菜狗王德发成长记                ||董二千阿                                ||绝地求生                                ||5.3万     |
|瑾：国服诸葛 汝之秀 吾恐不能及也！      ||GS丶瑾x丶                               ||王者荣耀                                ||5.3万     |
|成龙大哥电影经典播放                    ||urclong                                 ||一起看                                  ||5.4万     |
|雷疯讲棋：体验一个象棋疯子给您带来的快乐||雷疯小叔                                ||棋牌娱乐                                ||5.4万     |
|嗨起来~~~~~~                            ||恶蚊子                                  ||棋牌娱乐                                ||5.5万     |
|杀人哥：头铁闪光                        ||杀杀杀人哥                              ||守望先锋                                ||5.5万     |
|病播第三天～带镜框了！                  ||Cherry妍儿                              ||颜值                                    ||5.5万     |
|卷毛：峡谷之巅新赛季开始！~             ||风中追风Fzz1                            ||英雄联盟                                ||5.6万     |
|TGA月赛+WGC月赛冠军，了解一下           ||K神丶Kevin                              ||全军出击                                ||5.7万     |
|嗨起来~~~~~~                            ||恶蚊子                                  ||棋牌娱乐                                ||5.7万     |
|【表妹陪看】国产青春 动作 喜剧轮播      ||安全套不套                              ||一起看                                  ||5.9万     |
|韩服300点rank，希望可以了解一下         ||太原马超丶                              ||英雄联盟                                ||5.9万     |
|【小U陪你看】丧尸 鬼片 恐怖 惊悚        ||UU娇哒哒呀                              ||一起看                                  ||6万       |
|【Jy张】谈判大师JyZhang                 ||JyZhang                                 ||新游前线                                ||6万       |
|我很任性吗？伙伴们出航！进入新世界！    ||豹妈丶毒瘤团                            ||主机游戏                                ||6.1万     |
|【网恋夫妻】秀恩爱不存在！              ||冷爷行妹                                ||英雄联盟                                ||6.1万     |
|老表：游戏时间已到！                    ||尐表哥                                  ||主机游戏                                ||6.2万     |
|二千：小菜狗王德发成长记                ||董二千阿                                ||绝地求生                                ||6.2万     |
|狙神上线，求关注~                       ||Jing靖哥哥                              ||绝地求生                                ||6.2万     |
|呆呆:KAKAO单排击第一，击杀教学          ||天然呆老湿                              ||绝地求生                                ||6.3万     |
|四国军棋：改哇，改。要改哇，必须的      ||心蕊cool                                ||棋牌娱乐                                ||6.3万     |
|重播:情久与AG会师总决赛！               ||穿越火线运营团队                        ||穿越火线                                ||6.3万     |
|迷离劫：韩服挨揍                        ||迷离之道丶                              ||英雄联盟                                ||6.4万     |
|一块可可悦的直播间                      ||一块可可悦                              ||颜值                                    ||6.5万     |
|狗哥战大龙                              ||哈尔滨狗哥                              ||美食                                    ||6.5万     |
|小豪：韩服第一蛮王 新版本顶尖排位了解下 ||暴风工作室丶                            ||英雄联盟                                ||6.5万     |
|梦想秀今日亏3200                        ||DNF亡誓                                 ||DNF                                     ||6.6万     |
|部长八卦:看看世界聊聊天播以载道         ||孤独时代的coastwind                     ||户外                                    ||6.6万     |
|电一白金排位赛                          ||脾气不好天仙老婆                        ||英雄联盟                                ||6.7万     |
|Cos金克丝魔法少女 女装大佬上线          ||酸奶金克丝丶862968                      ||英雄联盟                                ||6.7万     |
|【宝可萌妖怪】 你的小可爱来了           ||夜澜                                    ||新游中心                                ||6.8万     |
|Moonlighter-帅帅茶像素捡垃圾            ||午夜抹抹茶                              ||主机游戏                                ||6.8万     |
|十三：我偷偷的播会                      ||十三三三                                ||主机游戏                                ||6.9万     |
|【蓝翔】三国弹幕天团 [请勿刷屏]         ||山东蓝翔技工学院                        ||一起看                                  ||7万       |
|峡谷之巅定位赛！！！                    ||冰凡                                    ||英雄联盟                                ||7.2万     |
|【BC组】黄金赛第4季精英DAY10            ||黄金大奖赛                              ||绝地求生                                ||7.3万     |
|天梯人族备战                            ||Infi小王                                ||魔兽争霸                                ||7.4万     |
|外面下着雨，在家健健身                  ||野蛮女友获获糖                          ||户外                                    ||7.4万     |
|性感鱼桑：今天带你"深入"了解新版本      ||渝万丶鱼桑                              ||刺激战场                                ||7.5万     |
|爱笑会议室：让你笑出腹肌！              ||爱笑会议室                              ||脱口秀                                  ||7.9万     |
|最后一只落地秒狮子狗惊现斗鱼！          ||你的大湿胸丶                            ||英雄联盟                                ||8.1万     |
|六一特别节目之千岛湖之行                ||栾贝贝Ruveanluan                        ||户外                                    ||8.1万     |
|今天也要当精致的猪猪女孩                ||主播秋山澪丶                            ||新游前线                                ||8.1万     |
|【冷寨主】首届斗鱼DNF对掏赛！           ||dnf冷寨主                               ||DNF                                     ||8.2万     |
|【阿聪】了解一下PCPI                    ||阿聪丷                                  ||绝地求生                                ||8.2万     |
|【鸣人】火影精彩战役+草帽路飞剧场版     ||所有人都在装                            ||一起看                                  ||8.4万     |
|西瓜：玩会儿手游，武道神尊，安卓83区    ||隔壁家的小妹妹                          ||热门手游                                ||8.4万     |
|浪瓜：双指无伤攻楼身法                  ||西瓜太浪xx                              ||刺激战场                                ||8.5万     |
|小弱鸡：本月最后一次直播                ||可爱的小弱鸡                            ||炉石传说                                ||8.8万     |
|【星星陪你看】电影 欧美恐怖周星驰林正英 ||Sai_C                                   ||一起看                                  ||8.9万     |
|亚洲对抗赛 IMBA - BOOT                  ||VisionStudio官方专用                    ||CS:GO                                   ||8.9万     |
|好好直播 天天向上                       ||谢彬DD                                  ||DOTA2                                   ||9.4万     |
|百事校园最强音湖北赛区                  ||2018百事校园最强音                      ||音乐                                    ||10.4万    |
|【林正英】僵尸 女鬼 弹幕 护体           ||UnaDirezione                            ||一起看                                  ||10.4万    |
|比封面好看系列 略略略                   ||白菜baby                                ||颜值                                    ||10.4万    |
|【贝爷影厅】经典 科幻 动作 巨兽 灾难    ||狂仔酷炫                                ||一起看                                  ||10.5万    |
|辅助路人玩法，看me                      ||eStarPro火火火                          ||王者荣耀                                ||10.8万    |
|黑白锐雯,我来辣                         ||黑白锐雯                                ||英雄联盟                                ||10.8万    |
|全能主播，免费上车，了解一下！          ||激情解说丶奶哥                          ||王者荣耀                                ||10.9万    |
|亲妈接猫回家了( •̥́ ˍ •̀ू )      ||风起风玘                                ||户外                                    ||10.9万    |
|【宝可萌妖怪】记忆中的皮卡丘            ||麻友丶维尼君                            ||新游中心                                ||11万      |
|【s1134】经典 科幻 动作 灾难            ||s1134                                   ||一起看                                  ||11.1万    |
|来斗鱼2个月了，贵族大放送!              ||渝万丶淼哥                              ||英雄联盟                                ||11.2万    |
|边路大将军柚子                          ||毕竟是柚子                              ||王者荣耀                                ||11.5万    |
|惊蜇：今夜无雪无晴 无悲喜               ||惊蜇                                    ||王者荣耀                                ||11.5万    |
|最强屠皇，顶尖排位教学【第五人格】      ||头鱼教主                                ||第5人格                                 ||11.6万    |
|500w追梦，洗白？不可能的兄die           ||Poker丶小旺                             ||欢乐斗地主                              ||11.6万    |
|泰国，阳光沙滩海浪仙人掌                ||主播温州炮哥                            ||新游前线                                ||11.7万    |
|国服露娜:视觉盛宴                       ||小露娜七月                              ||王者荣耀                                ||11.8万    |
|【斯祥】澳服杀人榜第一！                ||斯祥丶                                  ||绝地求生                                ||12.9万    |
|F4:下雨天，我是一个泥浆工……           ||老乡开下门                              ||户外                                    ||12.9万    |
|Agiroy 单排路人王                       ||Agiroy4712                              ||绝地求生                                ||13万      |
|【神乐】华语 经典 电影 周星驰 星爷      ||进击的神乐                              ||一起看                                  ||13.2万    |
|国服木兰 外面风大进来坐坐               ||Le大帅                                  ||王者荣耀                                ||13.8万    |
|QQ飞车S联赛                             ||QQ飞车手游官方直播间                    ||QQ飞车                                  ||14万      |
|一玥 夜间训练赛                         ||一玥阿                                  ||刺激战场                                ||14.4万    |
|Zard-肥宅快乐播                         ||zard1991                                ||DOTA2                                   ||14.6万    |
|ZSMJ直播 今晚小赢僧有没有牌面？         ||龚建ZSMJ                                ||DOTA2                                   ||14.9万    |
|SoloFeng 峡谷之巅定位赛！               ||solofeng解说丶                          ||英雄联盟                                ||15.2万    |
|比赛啦，就在今天！                      ||刘小七7                                 ||音乐电台                                ||15.4万    |
|秋风：十二点神秘新忍者登场九点抽五星二代||ice秋风                                 ||火影忍者                                ||15.5万    |
|乌鸦：今晚双限定五星！提前祝自己节日快乐||王者之路乌鸦                            ||火影忍者                                ||15.9万    |
|三人小队户外生活第三天                  ||魅力生活i                               ||美食                                    ||15.9万    |
|全场最佳-巅峰对决                       ||暴雪游戏频道                            ||星际争霸                                ||16.6万    |
|国服豆豆: 单排上个荣耀30星              ||豆豆丶Thomas                            ||王者荣耀                                ||17.3万    |
|那个男人回来了！                        ||小小青蛙笑i                             ||王者荣耀                                ||17.7万    |
|欢迎大魔王，胖头鱼来做客                ||微山湖捕鱼武工队                        ||户外                                    ||17.8万    |
|国服疾跑关羽 充能典韦                   ||苏打锋                                  ||王者荣耀                                ||18.4万    |
|新版本！杀就完事落地成盒！              ||最骚的六神弟弟                          ||刺激战场                                ||18.6万    |
|鱼丸？千万的小盘说翻就翻！              ||靓旭                                    ||棋牌娱乐                                ||20.3万    |
|小阿姨：早安。重庆❤️                  ||许阿姨                                  ||王者荣耀                                ||20.4万    |
|【周星驰】星爷 24小时 经典电影 神乐     ||进击の神乐                              ||一起看                                  ||21.1万    |
|先打打青铜，晚点水友赛                  ||赏金术士2018                            ||英雄联盟                                ||21.3万    |
|王牌局、单人四排、适应一下新版本        ||小QIMBA                                 ||刺激战场                                ||21.5万    |
|梦幻西游手游，听说出经脉                ||小儿郎丶丶                              ||梦幻西游手游                            ||22.3万    |
|欢乐DOTA！！！                          ||820邹倚天                               ||DOTA2                                   ||23.3万    |
|【顶级菊宝】这个主播有丶东西            ||顶级菊宝a                               ||绝地求生                                ||24.9万    |
|陈翔六点半， 让快乐为你加速！           ||陈翔六点半                              ||鱼教                                    ||25.4万    |
|看发布会送小米8手机两台                 ||科技美学中国                            ||数码科技                                ||25.5万    |
|【冷冷】技术与颜值兼备的小姐姐          ||Pc冷冷                                  ||绝地求生                                ||26.1万    |
|阿飞）世界杯球员包！开！！              ||主播阿飞                                ||主机游戏                                ||29.9万    |
|余小C：差1把四进韩服最强王者！！！      ||余小C真的很强                           ||英雄联盟                                ||30.8万    |
|寅子的游戏教室                          ||寅子                                    ||新游前线                                ||31.6万    |
|晚上韩信巅峰赛 拿个国服称号             ||白白白白白3                             ||王者荣耀                                ||34.1万    |
|条: 继续吃鸡10次，少一只送1000~         ||主播油条                                ||绝地求生                                ||36.4万    |
|功夫杯2018第7周                         ||scboy                                   ||星际争霸                                ||36.5万    |
|神超：一日不见如隔三秋~几年不见想我了吗 ||三笠ackerman丶1                         ||英雄联盟                                ||38.4万    |
|【YJJPP】 由你来组成弹幕                ||yjjimpaopao                             ||绝地求生                                ||39.2万    |
|晚上七点聊聊六月直播计划                ||长沙乡村敢死队                          ||户外                                    ||39.7万    |
|raft是一个友谊游戏                      ||女流66                                  ||新游前线                                ||43.3万    |
|接新助理小张翰                          ||250帅比在石250                          ||户外                                    ||47.7万    |
|黑娃：峡谷之巅，天才中单。              ||叫我久哥哥                              ||英雄联盟                                ||48.4万    |
|淑怡：点关注不迷路 我做你的小母猪       ||不2不叫周淑怡                           ||英雄联盟                                ||50.9万    |
|胡凯利：欢乐时光就要开始了你还在等什么？||洞主丨歌神洞庭湖                        ||英雄联盟                                ||53.1万    |
|一起快乐的了解新加坡吧                  ||高冷男神钱小佳                          ||户外                                    ||56.9万    |
|QQQ 十点抽三台吃鸡主机不吃5鸡送三千     ||气人主播QQQ                             ||绝地求生                                ||65.6万    |
|今晚保级生死决战                        ||DL丶拖米                                ||王者荣耀                                ||72.4万    |
|【PIGFF】9点30弹幕抽华硕显示器          ||pigff                                   ||绝地求生                                ||75.2万    |
|跳舞啦 跳舞啦                           ||小深深儿                                ||二次元                                  ||79.3万    |
|天才少女22点抽5000元红包现金~           ||呆妹儿小霸王                            ||绝地求生                                ||106万     |
|卡尔王他lei了！                         ||yyfyyf                                  ||DOTA2                                   ||115万     |
|斗鱼荣耀战场 保级赛WF.D vs AG           ||斗鱼KPL荣耀战场                         ||王者荣耀                                ||117万     |
|【嗨氏】1229堡垒舞王了解一下~           ||嗨氏                                    ||王者荣耀                                ||125万     |
|骚白 每天晚上7点左右直播                ||骚白                                    ||王者荣耀                                ||138万     |
|KPL保级赛 WF.D vs AG超玩会              ||KPL王者荣耀职业联赛                     ||王者荣耀                                ||214万     |
|电棍、JOKER、腐团解说德玛西亚杯         ||英雄联盟官方赛事二                      ||英雄联盟                                ||349万     |
